RERUN_SET,TIME,DVS,TMIN,TMAX,LAI,WL0,IR,N2O,NH3,LEACHED,CO2RELEASED,SOC,SON,DOY,CROPSTA,RAIN
1,334.0,0.45659,27.0,32.0,2.2734,19.276,50.0,0.0102756,0.76011,0.0841111,11.34,141787.0,6708.3,334.0,4.0,6.0
1,335.0,0.47167,28.0,32.0,2.5544,52.655,0.0,0.00932717,0.61865,0.0876682,10.793,141776.0,6707.4,335.0,4.0,0.8
1,336.0,0.48698,27.0,32.0,2.8279,29.081,0.0,0.00833387,0.46857,0.0911082,10.932,141765.0,6706.5,336.0,4.0,1.7
1,337.0,0.50206,28.0,32.0,3.1508,11.701,50.0,0.00779462,0.3721,0.094421,11.518,141754.0,6705.5,337.0,4.0,2.0
1,338.0,0.51737,28.0,32.0,3.46,40.115,0.0,0.00745733,0.28135,0.0975972,11.497,141742.0,6704.5,338.0,4.0,3.0
1,339.0,0.53268,27.0,31.0,3.7473,19.376,50.0,0.00704977,0.25816,0.10435,11.448,141731.0,6703.6,339.0,4.0,12.2
1,340.0,0.54813,27.0,31.0,4.0792,61.653,0.0,0.00266021,0.21113,0.12117,11.47,141719.0,6702.6,340.0,4.0,29.2
1,341.0,0.56358,27.0,31.0,4.4097,72.074,0.0,0.00201168,0.18616,0.13738,11.48,141708.0,6701.7,341.0,4.0,12.2
1,342.0,0.57903,26.0,32.0,4.7275,65.876,0.0,0.00186933,0.17799,0.15292,11.341,141696.0,6700.7,342.0,4.0,9.7
1,343.0,0.59384,27.0,31.0,5.0903,54.238,0.0,0.00174201,0.1729,0.16778,10.569,141686.0,6699.8,343.0,4.0,42.0
1,344.0,0.60929,27.0,31.0,5.3987,82.517,0.0,0.001621,0.1706,0.1819,10.899,141675.0,6698.9,344.0,4.0,21.6
1,345.0,0.62474,27.0,31.0,5.6845,85.0,0.0,0.00153562,0.17332,0.19526,11.265,141664.0,6698.0,345.0,4.0,27.6
1,346.0,0.64019,27.0,31.0,5.9465,85.0,0.0,0.00146786,0.17618,0.20785,11.378,141652.0,6697.1,346.0,4.0,13.7
1,347.0,0.65564,26.0,32.0,6.1694,81.989,0.0,0.0014081,0.17774,0.21966,11.295,141641.0,6696.1,347.0,4.0,0.2
1,348.0,0.66895,26.0,31.0,6.4005,63.69,0.0,0.00135289,0.17824,0.23069,11.2,141630.0,6695.2,348.0,4.0,0.0
1,349.0,0.68254,26.0,31.0,6.586,49.184,0.0,0.00130203,0.17652,0.24092,10.767,141619.0,6694.3,349.0,4.0,0.7
1,350.0,0.69612,27.0,31.0,6.7397,36.383,0.0,0.0012525,0.17604,0.25038,10.897,141608.0,6693.4,350.0,4.0,1.2
1,351.0,0.71001,25.0,31.0,6.8377,23.571,0.0,0.0012146,0.17702,0.25906,10.877,141597.0,6692.5,351.0,4.0,3.8
1,352.0,0.72329,23.0,24.0,6.9677,5.9355,50.0,0.00117808,0.17384,0.26699,10.15,141587.0,6691.6,352.0,4.0,0.0
1,353.0,0.73384,23.0,29.0,6.904,37.28,0.0,0.00113583,0.1698,0.27418,9.781,141577.0,6690.8,353.0,4.0,1.3
1,354.0,0.7461,23.0,29.0,7.0411,20.098,0.0,0.00109945,0.16772,0.28064,9.7614,141568.0,6690.0,354.0,4.0,2.0
1,355.0,0.75836,25.0,29.0,7.1539,3.7913,50.0,0.00107229,0.16918,0.28641,10.223,141557.0,6689.1,355.0,4.0,2.3
1,356.0,0.7713,26.0,30.0,7.2018,34.805,0.0,0.00105511,0.173,0.29149,10.548,141547.0,6688.3,356.0,4.0,16.9
1,357.0,0.78492,26.0,31.0,7.2295,30.21,0.0,0.00104175,0.177,0.29593,10.794,141536.0,6687.4,357.0,4.0,0.2
1,358.0,0.7985,26.0,31.0,7.2641,8.9034,50.0,0.00103052,0.1814,0.29973,11.063,141525.0,6686.4,358.0,4.0,0.0
1,359.0,0.81208,26.0,31.0,7.286,38.245,0.0,0.00101955,0.18457,0.30293,11.037,141514.0,6685.5,359.0,4.0,0.0
1,360.0,0.82567,26.0,31.0,7.296,17.007,50.0,0.00100685,0.18717,0.30555,11.166,141503.0,6684.6,360.0,4.0,0.0
1,361.0,0.83925,25.0,32.0,7.2945,45.51,0.0,0.000994104,0.18797,0.30762,10.895,141492.0,6683.7,361.0,4.0,0.0
1,362.0,0.8523,25.0,31.0,7.3076,24.003,0.0,0.000978012,0.18773,0.30916,10.849,141481.0,6682.8,362.0,4.0,0.0
1,363.0,0.86558,23.0,29.0,7.2991,2.501,50.0,0.000962897,0.18629,0.3102,10.468,141470.0,6681.9,363.0,4.0,0.2
1,364.0,0.87784,24.0,31.0,7.2855,36.083,0.0,0.00094453,0.18455,0.31076,10.336,141460.0,6681.0,364.0,4.0,0.0
1,365.0,0.89081,24.0,31.0,7.2657,14.988,50.0,0.000929473,0.18466,0.31087,10.458,141450.0,6680.2,365.0,4.0,0.0
1,366.0,0.90378,24.0,31.0,7.232,43.535,0.0,0.000917213,0.18476,0.31056,10.336,141439.0,6679.3,1.0,4.0,0.0
1,367.0,0.91676,25.0,31.0,7.1857,22.073,0.0,0.000905316,0.18604,0.30985,10.597,141429.0,6678.4,2.0,4.0,0.0
1,368.0,0.93004,27.0,31.0,7.1169,5.4842,50.0,0.000899429,0.19646,0.30877,11.303,141417.0,6677.5,3.0,4.0,1.0
1,369.0,0.94392,25.0,30.0,7.0098,41.47,0.0,0.000897695,0.21156,0.30734,11.125,141406.0,6676.6,4.0,4.0,2.1
1,370.0,0.9572,26.0,31.0,6.914,28.385,0.0,0.000889438,0.22356,0.30558,11.172,141395.0,6675.6,5.0,4.0,2.8
1,371.0,0.97078,26.0,31.0,6.8101,17.318,50.0,0.000882497,0.2315,0.30352,11.394,141384.0,6674.7,6.0,4.0,0.1
1,372.0,0.98437,25.0,31.0,6.6994,51.041,0.0,0.000875079,0.23435,0.30118,11.021,141373.0,6673.8,7.0,4.0,0.0
1,373.0,0.99765,26.0,31.0,6.5909,31.16,0.0,0.000863029,0.23547,0.29858,11.126,141362.0,6672.8,8.0,4.0,0.2
1,374.0,1.0112,26.0,31.0,6.4675,10.569,50.0,0.000818151,0.23775,0.29573,11.445,141350.0,6671.9,9.0,4.0,0.0
1,375.0,1.0581,25.0,31.0,6.3422,39.127,0.0,0.000812372,0.21735,0.29266,11.27,141339.0,6670.9,10.0,4.0,0.0
1,376.0,1.104,25.0,30.0,6.2005,20.314,0.0,0.000803366,0.20476,0.28937,11.182,141328.0,6670.0,11.0,4.0,0.0
1,377.0,1.1498,26.0,31.0,6.0592,8.2958,50.0,0.000795306,0.2069,0.28589,11.456,141316.0,6669.1,12.0,4.0,0.0
1,378.0,1.1967,26.0,31.0,5.9172,41.007,0.0,0.000789664,0.20918,0.28224,11.463,141305.0,6668.1,13.0,4.0,0.1
1,379.0,1.2436,26.0,32.0,5.7734,20.758,0.0,0.000783227,0.21119,0.27842,11.6,141293.0,6667.1,14.0,4.0,0.0
1,380.0,1.2896,26.0,32.0,5.6281,0.0,50.0,0.000778445,0.21434,0.20203,11.781,141281.0,6666.1,15.0,4.0,0.0
1,381.0,1.3355,26.0,32.0,5.4819,33.513,0.0,9.9526e-05,0.17834,5.4912,14.574,141267.0,6664.9,16.0,4.0,1.5
1,382.0,1.3815,26.0,32.0,5.3348,20.161,0.0,5.98139e-05,0.17323,0.15453,14.716,141252.0,6663.7,17.0,4.0,0.0
1,383.0,1.4275,26.0,32.0,5.1872,5.5352,50.0,6.09515e-05,0.17355,0.15414,14.877,141237.0,6662.5,18.0,4.0,3.7
1,384.0,1.4735,26.0,32.0,5.0397,44.252,0.0,6.23018e-05,0.17253,0.15348,14.778,141222.0,6661.2,19.0,4.0,0.2
1,385.0,1.5194,26.0,32.0,4.8927,23.651,0.0,6.3869e-05,0.17138,0.15259,14.841,141208.0,6660.0,20.0,4.0,0.0
1,386.0,1.5654,26.0,33.0,4.7466,1.5433,50.0,6.56477e-05,0.17189,0.15183,15.044,141193.0,6658.7,21.0,4.0,0.0
1,387.0,1.6101,25.0,33.0,4.6015,29.38,0.0,6.76344e-05,0.17082,0.15138,14.91,141178.0,6657.5,22.0,4.0,0.0
1,388.0,1.6541,26.0,32.0,4.4561,10.337,50.0,6.98262e-05,0.1697,0.15123,14.993,141163.0,6656.3,23.0,4.0,0.2
1,389.0,1.7001,27.0,32.0,4.3046,41.353,0.0,7.2208e-05,0.17012,0.15134,15.121,141148.0,6655.0,24.0,4.0,12.9
1,390.0,1.7469,24.0,30.0,4.1477,31.585,0.0,7.47737e-05,0.16661,0.15171,14.73,141133.0,6653.8,25.0,4.0,0.0
1,391.0,1.7916,23.0,29.0,3.9863,8.4752,50.0,7.7506e-05,0.15947,0.15231,14.119,141119.0,6652.6,26.0,4.0,0.0
1,392.0,1.8339,24.0,31.0,3.8221,35.727,0.0,8.03686e-05,0.15484,0.15311,13.98,141105.0,6651.4,27.0,4.0,3.6
1,393.0,1.8787,26.0,31.0,3.6566,16.399,50.0,8.33381e-05,0.15552,0.15409,14.473,141090.0,6650.2,28.0,4.0,0.0
1,394.0,1.9255,25.0,31.0,3.4899,45.269,0.0,8.64106e-05,0.15619,0.15523,14.522,141076.0,6649.0,29.0,4.0,0.0
1,395.0,1.9714,25.0,32.0,3.3228,27.803,0.0,8.95882e-05,0.15516,0.1565,14.569,141061.0,6647.8,30.0,4.0,0.0
1,396.0,2.0165,25.0,32.0,3.1565,6.3303,0.0,9.28511e-05,0.15546,0.15789,14.764,141046.0,6646.6,31.0,4.0,0.0
2,80.0,0.0,26.0,33.0,0.0165,10.0,50.0,0.00169514,0.0710899,0.15911,11.023,142621.0,6656.8,80.0,1.0,0.0
2,81.0,0.0124711,26.0,34.0,0.0190094,46.023,0.0,0.00141239,0.08373,0.15216,11.095,142610.0,6655.9,81.0,4.0,0.0
2,82.0,0.0245501,27.0,33.0,0.0218096,30.969,0.0,0.00125357,0.0923235,0.15093,11.095,142599.0,6655.0,82.0,4.0,0.1
2,83.0,0.0372173,27.0,33.0,0.0251787,16.033,50.0,0.00114573,0.10911,0.14969,11.385,142587.0,6654.1,83.0,4.0,0.4
2,84.0,0.0498846,27.0,33.0,0.0290683,50.947,0.0,0.0010626,0.11116,0.14842,10.58,142577.0,6653.2,84.0,4.0,0.0
2,85.0,0.0625518,26.0,33.0,0.0335587,35.008,0.0,0.000981518,0.11043,0.14713,10.47,142566.0,6652.4,85.0,4.0,0.0
2,86.0,0.0750229,27.0,33.0,0.0386626,17.109,50.0,0.000926634,0.1338,0.14582,11.202,142555.0,6651.5,86.0,4.0,0.0
2,87.0,0.0876902,27.0,33.0,0.0446351,48.063,0.0,0.000887378,0.56658,0.14449,16.239,142539.0,6650.7,87.0,4.0,0.0
2,88.0,0.10036,27.0,33.0,0.0515303,25.904,0.0,0.000846486,0.74694,0.14313,18.868,142520.0,6649.9,88.0,4.0,0.0
2,89.0,0.11302,26.0,33.0,0.0594906,2.9479,50.0,0.000820332,0.89562,0.14174,20.414,142500.0,6649.0,89.0,4.0,0.0
2,90.0,0.1255,26.0,33.0,0.0685383,35.261,0.0,0.000800097,0.8964,0.14032,20.136,142479.0,6648.2,90.0,4.0,0.0
2,91.0,0.13797,26.0,32.0,0.078962,18.743,50.0,0.000778927,0.86213,0.13887,19.897,142460.0,6647.4,91.0,4.0,0.1
2,92.0,0.1508,26.0,33.0,0.0913153,54.851,0.0,0.000757538,0.70419,0.1374,17.162,142442.0,6646.6,92.0,4.0,1.8
2,93.0,0.16327,26.0,33.0,0.1052,41.67,0.0,0.000725892,0.59303,0.1359,16.615,142426.0,6645.8,93.0,4.0,0.3
2,94.0,0.17574,27.0,33.0,0.1212,25.989,0.0,0.000708902,0.68402,0.13437,17.919,142408.0,6645.0,94.0,4.0,0.0
2,95.0,0.1884,27.0,33.0,0.13993,11.882,50.0,0.000705405,0.75229,0.13282,18.407,142389.0,6644.1,95.0,4.0,0.0
2,96.0,0.20107,27.0,33.0,0.16154,47.327,0.0,0.000702495,0.71304,0.13125,17.27,142372.0,6643.3,96.0,4.0,0.0
2,97.0,0.21374,27.0,33.0,0.1865,32.507,0.0,0.000692326,0.66441,0.12965,16.916,142355.0,6642.4,97.0,4.0,2.4
2,98.0,0.22641,27.0,34.0,0.21531,19.597,50.0,0.000687265,0.69762,0.12803,17.285,142338.0,6641.5,98.0,4.0,0.0
2,99.0,0.2386,27.0,33.0,0.24733,53.663,0.0,0.000684499,0.63659,0.12639,15.706,142322.0,6640.7,99.0,4.0,0.7
2,100.0,0.25127,27.0,33.0,0.28554,39.33,0.0,0.000670123,0.54134,0.12473,14.971,142307.0,6639.8,100.0,4.0,0.1
2,101.0,0.26394,28.0,32.0,0.32965,23.106,0.0,0.000663764,0.56945,0.12305,15.554,142292.0,6639.0,101.0,4.0,0.0
2,102.0,0.27719,29.0,32.0,0.38294,6.7173,50.0,0.000665375,0.59848,0.12137,15.877,142276.0,6638.0,102.0,4.0,0.0
2,103.0,0.29055,29.0,32.0,0.44532,38.418,0.0,0.000667365,0.58579,0.11966,15.411,142260.0,6637.1,103.0,4.0,0.0
2,104.0,0.30391,27.0,32.0,0.51786,21.468,0.0,0.000664919,0.53713,0.11795,14.891,142246.0,6636.1,104.0,4.0,5.1
2,105.0,0.31697,26.0,33.0,0.60033,12.663,50.0,0.000662014,1.2666,0.11623,22.545,142223.0,6635.2,105.0,4.0,2.8
2,106.0,0.32944,26.0,32.0,0.69163,51.203,0.0,0.000657975,1.3163,0.1145,22.313,142201.0,6634.4,106.0,4.0,4.5
2,107.0,0.34227,27.0,32.0,0.79983,43.053,0.0,0.00064636,1.1878,0.11277,21.932,142179.0,6633.6,107.0,4.0,2.6
2,108.0,0.35533,27.0,32.0,0.92721,32.729,0.0,0.000639039,1.1807,0.11103,22.123,142157.0,6632.7,108.0,4.0,2.5
2,109.0,0.36839,27.0,32.0,1.0749,20.716,0.0,0.000637653,1.1388,0.10929,21.6,142135.0,6631.8,109.0,4.0,3.5
2,110.0,0.38144,27.0,33.0,1.2684,8.7455,50.0,0.000638759,1.0553,0.10755,20.536,142114.0,6630.9,110.0,4.0,2.5
2,111.0,0.39411,27.0,33.0,1.4767,44.826,0.0,0.000639054,0.88434,0.10581,18.249,142096.0,6630.0,111.0,4.0,1.8
2,112.0,0.40678,29.0,34.0,1.7021,28.82,0.0,0.000602477,0.75244,0.10407,17.224,142079.0,6629.1,112.0,4.0,0.5
2,113.0,0.42094,28.0,34.0,1.9363,7.4014,50.0,0.000604839,0.65058,0.10234,16.257,142063.0,6628.1,113.0,4.0,0.0
2,114.0,0.43513,28.0,33.0,2.2087,32.39,0.0,0.000606462,0.50242,0.10061,14.802,142048.0,6627.1,114.0,4.0,0.0
2,115.0,0.44989,28.0,33.0,2.4894,7.7252,50.0,0.000605175,0.34826,0.0988862,13.672,142034.0,6626.1,115.0,4.0,0.0
2,116.0,0.46466,29.0,34.0,2.7907,33.45,0.0,0.000603767,0.20804,0.0971724,12.813,142021.0,6625.1,116.0,4.0,0.7
2,117.0,0.47882,29.0,34.0,3.1107,10.45,50.0,0.000603433,0.18436,0.0954676,12.918,142009.0,6624.1,117.0,4.0,8.1
2,118.0,0.49299,29.0,33.0,3.4528,45.281,0.0,0.000602562,0.13525,0.0937728,12.33,141996.0,6622.6,118.0,4.0,0.0
2,119.0,0.5078,30.0,33.0,3.7769,22.2,0.0,0.000598611,0.13355,0.0920893,12.462,141984.0,6620.3,119.0,4.0,2.3
2,120.0,0.52239,30.0,34.0,4.0657,1.8293,50.0,0.000599984,0.14282,0.0904178,12.821,141941.0,6618.2,120.0,4.0,11.3
2,121.0,0.53628,29.0,34.0,4.3827,41.552,0.0,0.000600951,0.14151,0.0887593,12.499,141774.0,6616.4,121.0,4.0,6.9
2,122.0,0.55044,30.0,34.0,4.7307,27.097,0.0,0.000597525,0.13477,0.0871146,12.557,141762.0,6614.7,122.0,4.0,5.7
2,123.0,0.56433,30.0,34.0,5.025,10.67,50.0,0.000597472,0.14143,0.0854846,12.811,141749.0,6613.0,123.0,4.0,0.1
2,124.0,0.57822,30.0,35.0,5.3026,38.85,0.0,0.000597553,0.14459,0.0838698,12.707,141736.0,6611.3,124.0,4.0,0.8
2,125.0,0.59142,30.0,34.0,5.583,18.206,50.0,0.000596033,0.14788,0.0822711,12.814,141723.0,6609.5,125.0,4.0,2.0
2,126.0,0.6053,30.0,34.0,5.8237,50.463,0.0,0.000593637,0.14566,0.080689,12.336,141506.0,6608.0,126.0,4.0,15.6
2,127.0,0.61919,30.0,34.0,6.0338,47.435,0.0,0.000585685,0.13385,0.079124,11.994,141494.0,6606.5,127.0,4.0,25.5
2,128.0,0.63308,30.0,35.0,6.2127,55.91,0.0,0.00058033,0.13955,0.0775767,12.524,141482.0,6605.0,128.0,4.0,3.7
2,129.0,0.64628,30.0,34.0,6.3896,38.07,0.0,0.000581917,0.14508,0.0760475,12.617,141469.0,6603.6,129.0,4.0,9.5
2,130.0,0.66017,30.0,34.0,6.5148,27.615,0.0,0.000582049,0.14921,0.0745368,12.724,141456.0,6602.1,130.0,4.0,3.4
2,131.0,0.67265,29.0,34.0,6.6197,11.017,50.0,0.000582539,0.15304,0.0730451,12.754,141444.0,6600.6,131.0,4.0,0.5
2,132.0,0.68538,30.0,33.0,6.7443,41.543,0.0,0.000580704,0.15418,0.0715725,12.625,141073.0,6599.1,132.0,4.0,0.4
2,133.0,0.69849,29.0,34.0,6.7847,21.611,0.0,0.000578008,0.14809,0.0701195,12.654,141060.0,6597.8,133.0,4.0,8.6
2,134.0,0.71123,29.0,34.0,6.8849,10.689,50.0,0.000576568,0.1512,0.0686863,12.747,141048.0,6596.6,134.0,4.0,4.4
2,135.0,0.72396,29.0,35.0,6.9729,44.745,0.0,0.000574265,0.15126,0.0672731,12.515,141035.0,6595.3,135.0,4.0,5.2
2,136.0,0.7361,29.0,33.0,7.0659,31.793,0.0,0.00056992,0.15125,0.0658801,12.493,141023.0,6594.0,136.0,4.0,79.5
2,137.0,0.74942,29.0,33.0,7.1058,85.0,0.0,0.000566615,0.15454,0.0645074,12.637,141010.0,6592.8,137.0,4.0,71.5
2,138.0,0.76274,29.0,34.0,7.1365,85.0,0.0,0.000565206,0.15783,0.0631551,12.735,140997.0,6591.5,138.0,4.0,35.9
2,139.0,0.77547,29.0,33.0,7.1808,85.0,0.0,0.000564302,0.16069,0.0618234,12.769,140985.0,6590.2,139.0,4.0,4.8
2,140.0,0.78879,29.0,32.0,7.1911,74.891,0.0,0.000563187,0.16284,0.0605124,12.765,140972.0,6588.9,140.0,4.0,5.9
2,141.0,0.80266,28.0,32.0,7.1598,62.046,0.0,0.000561417,0.16287,0.0592219,12.606,140959.0,6587.6,141.0,4.0,3.3
2,142.0,0.81642,28.0,32.0,7.1619,48.117,0.0,0.000557231,0.15903,0.0579522,12.188,140947.0,6586.4,142.0,4.0,3.8
2,143.0,0.83018,29.0,32.0,7.1541,34.017,0.0,0.000551339,0.1588,0.0567032,12.303,140935.0,6585.2,143.0,4.0,9.5
2,144.0,0.84404,31.0,33.0,7.0965,22.097,0.0,0.000551216,0.16752,0.0554748,12.918,140299.0,6583.9,144.0,4.0,24.3
2,145.0,0.85653,29.0,30.0,6.9888,24.995,0.0,0.000555103,0.16324,0.054267,12.889,140286.0,6582.8,145.0,4.0,46.1
2,146.0,0.87117,29.0,31.0,6.8405,49.727,0.0,0.000552811,0.16097,0.0530798,12.418,140274.0,6581.8,146.0,4.0,56.5
2,147.0,0.88554,31.0,32.0,6.7499,84.781,0.0,0.000547804,0.17765,0.051913,12.936,140261.0,6580.7,147.0,4.0,0.0
2,148.0,0.89865,31.0,33.0,6.6022,63.262,0.0,0.000551382,0.20842,0.0507666,13.385,140247.0,6579.6,148.0,4.0,0.1
2,149.0,0.91114,30.0,31.0,6.5124,41.809,0.0,0.000555,0.22846,0.0496404,13.198,140234.0,6578.5,149.0,4.0,0.4
2,150.0,0.92549,30.0,31.0,6.3872,20.772,0.0,0.000553799,0.24972,0.0485344,13.2,140221.0,6577.4,150.0,4.0,3.5
2,151.0,0.93985,30.0,32.0,6.2646,2.7641,50.0,0.000553716,0.25941,0.0474484,13.347,140208.0,6576.3,151.0,4.0,1.4
2,152.0,0.95358,29.0,32.0,6.1862,33.917,0.0,0.000552977,0.26154,0.0463823,13.186,140194.0,6575.2,152.0,4.0,18.7
2,153.0,0.96745,28.0,32.0,6.129,33.786,0.0,0.000549095,0.24981,0.0453358,12.895,140181.0,6574.1,153.0,4.0,3.9
2,154.0,0.98121,29.0,32.0,6.0697,21.066,0.0,0.000544455,0.24862,0.0443089,12.969,140168.0,6573.0,154.0,4.0,0.1
2,155.0,0.99508,28.0,32.0,5.9918,2.5228,50.0,0.000542732,0.25457,0.0433013,12.937,140156.0,6572.0,155.0,4.0,0.2
2,156.0,1.0088,30.0,32.0,5.902,31.174,0.0,0.000540351,0.2471,0.0423128,13.074,140142.0,6570.9,156.0,4.0,0.0
2,157.0,1.0562,30.0,32.0,5.8072,9.6146,50.0,0.000540952,0.23336,0.0413434,13.33,140129.0,6569.8,157.0,4.0,0.0
2,158.0,1.1037,29.0,32.0,5.6987,37.989,0.0,0.000541529,0.21571,0.0403927,13.203,140116.0,6568.7,158.0,4.0,35.0
2,159.0,1.1515,29.0,32.0,5.5907,51.365,0.0,0.000538049,0.18607,0.0394606,12.798,140103.0,6567.6,159.0,4.0,1.8
2,160.0,1.1994,30.0,32.0,5.4826,31.489,0.0,0.000532997,0.18572,0.0385468,13.003,140090.0,6566.5,160.0,4.0,1.8
2,161.0,1.2468,29.0,32.0,5.3741,11.487,50.0,0.000533355,0.1898,0.0376511,13.213,140077.0,6565.4,161.0,4.0,0.0
2,162.0,1.2947,29.0,31.0,5.2651,39.594,0.0,0.000533041,0.19055,0.0367733,13.072,140064.0,6564.3,162.0,4.0,0.3
2,163.0,1.3443,30.0,32.0,5.1552,18.093,50.0,0.000531429,0.19293,0.0359132,13.287,140051.0,6563.2,163.0,4.0,0.8
2,164.0,1.3917,29.0,32.0,5.0442,46.983,0.0,0.000531522,0.19404,0.0350704,13.14,140037.0,6562.1,164.0,4.0,7.7
2,165.0,1.4396,30.0,32.0,4.9325,32.803,0.0,0.00052908,0.1945,0.0342449,13.236,140024.0,6561.0,165.0,4.0,0.2
2,166.0,1.487,30.0,31.0,4.8199,11.076,50.0,0.000529691,0.19906,0.0334364,13.49,140011.0,6559.9,166.0,4.0,0.1
2,167.0,1.5366,30.0,32.0,4.7066,39.239,0.0,0.000530674,0.20173,0.0326445,13.473,139997.0,6558.8,167.0,4.0,0.0
